Timestamp,Author,Title,Sentence,Category
2024-09-19 15:39:25.793000+00:00,jeremyjuppet,projet neofid :,tentative de conversion du dump mysql 5.7 vers 8.,database
2024-09-19 15:39:25.793000+00:00,jeremyjuppet,problème sur les datetime et timestamp,"création d'un nouveau conteneur en mysql 5.7, dans l'idée de se concentrer sur les erreurs php",front
2024-09-18 15:32:00.688000+00:00,jeremyjuppet,projet allios :,mise en place du projet sur le pc d'antoine,database
2024-09-18 15:32:00.688000+00:00,jeremyjuppet,projet allios :,front :    - travail sur la page produit commerciaux projet neofid :,front
2024-09-18 15:32:00.688000+00:00,jeremyjuppet,projet allios :,dump de la base neofid et indep2,database
2024-09-18 15:32:00.688000+00:00,jeremyjuppet,projet allios :,copie de sneofid,back
2024-09-18 15:32:00.688000+00:00,jeremyjuppet,projet allios :,"tentative de faire fonctionner la solution sur des containers, avec php 7.4, bloqué à cause d'erreurs sql",back
2024-09-17 15:48:16.410000+00:00,jeremyjuppet,projet allios :,api :    - fix sur les produits commerciaux,front
2024-09-17 15:48:16.410000+00:00,jeremyjuppet,projet allios :,"modification de la route pour obtenir les bases, avec la possibilité ou non d'afficher les substitutions de base",database
2024-09-17 15:48:16.410000+00:00,jeremyjuppet,projet allios :,get by id d'un produit commercial avec tous les détails et liaisons avec les réseaux et les conditionnements (pour modifications et création d'une nouvelle version),front
2024-09-17 15:48:16.410000+00:00,jeremyjuppet,projet allios :,création d'helpers pour les dropdown du front : date version (prodcom) et produit source,front
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,présentation du projet api au stagiaire - api :    - delete des produits commerciaux,front
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,vérification avant delete,front
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,découverte d'un problème sur la liste des prod com (réseau afficher = 1),report
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,front : travail sur les pages :,front
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,familles colorant,general
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,colorants,general
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,système de substitution des colorants,back
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,noms de substitution des colorants,back
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,règles de substitution des colorants,general
2024-09-16 15:36:01.929000+00:00,jeremyjuppet,projet allios :,bases,database
2024-09-13 15:32:34.832000+00:00,jeremyjuppet,projet allios :,api : création et modification de produits commerciaux ok travail sur la suppression,front
2024-09-13 15:32:34.832000+00:00,jeremyjuppet,projet allios :,"front : les pages : opérateurs, familles de colorant, remarques ok projet bot discord :",front
2024-09-13 15:32:34.832000+00:00,jeremyjuppet,projet allios :,travail sur l'extraction et le traitement des données du serveur neotech,database
2024-09-12 15:50:15.474000+00:00,jeremyjuppet,projet allios :,"api : avancement sur la création de produits commerciaux et leurs liaisons, presque terminé projet",front
2024-09-12 15:50:15.474000+00:00,jeremyjuppet,bot discord :,recherche sur le modèle de fine-tuning,database
2024-09-12 15:50:15.474000+00:00,jeremyjuppet,bot discord :,"connexion au serveur neotech pour extraction des données du canal ""reporting""",back
2024-09-11 15:40:01.817000+00:00,jeremyjuppet,projet allios :,api : travail sur la création de produits commerciaux.,front
2024-09-11 15:40:01.817000+00:00,jeremyjuppet,projet allios :,"frontend : travail sur la page opérateur crud, correction et amélioration projet",front
2024-09-11 15:40:01.817000+00:00,jeremyjuppet,bot discord :,résolution de l'erreur de structure mvvm python,back
2024-09-11 15:40:01.817000+00:00,jeremyjuppet,bot discord :,réunion avec hanna,general
2024-09-11 15:40:01.817000+00:00,jeremyjuppet,bot discord :,travail pour faire fonctionner le modèle t5 avec le bot,back
2024-09-10 15:33:19.090000+00:00,jeremyjuppet,projet allios :,"travail sur l'api, gestion et création d'exceptions pour des routes existantes, préparation des models et des repositories pour la création de produits commerciaux.",front
2024-09-10 15:33:19.090000+00:00,jeremyjuppet,bot discord :,"apprentissage et travaille sur l'intégration de l'architecture mvvm pour python, sur le bot discord",back
2024-09-09 16:02:34.267000+00:00,creboul,<@765128071900299276as,,general
2024-09-09 15:50:27.988000+00:00,jeremyjuppet,projet allios :,"travail sur l'api, toujours sur les bases et les substitutions (je ne comprends pas)",back
2024-09-09 15:50:27.988000+00:00,jeremyjuppet,projet allios :,travail sur le frontend : correction des bugs en général projet bot discord :,front
2024-09-09 15:50:27.988000+00:00,jeremyjuppet,projet allios :,travail sur le formatage du texte du chatbot et ajouter des puces et d'autres fonctionnalités projet tribuneo :,back
2024-09-09 15:50:27.988000+00:00,jeremyjuppet,projet allios :,"réunion, exports des partenaires, ajout de fiches trello",general
2024-09-05 16:04:49.774000+00:00,jeremyjuppet,projet allios :,"travail sur l'api, toujours sur les bases et les substitutions",back
2024-09-05 16:04:49.774000+00:00,jeremyjuppet,bot discord :,"travail sur la fonctionnalité de recherche et sur la rédaction de résumé, en cas de tâche complexe",report
2024-09-04 15:32:14.706000+00:00,jeremyjuppet,projet allios :,"développement sur l'api : travail sur les bases et les substitutions, échanges avec daniel projet bot discord :",general
2024-09-04 15:32:14.706000+00:00,jeremyjuppet,projet allios :,avancement du projet et réalisation de tests projet tribuneo :,database
2024-09-04 15:32:14.706000+00:00,jeremyjuppet,projet allios :,aide pour la connexion après oubli de mot de passe et création d'une demande de remboursement du commerçant grangier photo (digne),front
2024-09-03 15:32:47.134000+00:00,jeremyjuppet,allios,suite de l'état des lieux,front
2024-09-03 15:32:47.134000+00:00,jeremyjuppet,allios,développement sur l'api bot discord,back
2024-09-03 15:32:47.134000+00:00,jeremyjuppet,allios,avancement du projet et tests tribuneo,database
2024-09-03 15:32:47.134000+00:00,jeremyjuppet,allios,tests et vérification du bon fonctionnement de la création de compte consommateur depuis l'application,front
2024-09-02 15:36:56.350000+00:00,jeremyjuppet,bot discord :,poursuite du développement du bot discord projet allios :,front
2024-09-02 15:36:56.350000+00:00,jeremyjuppet,bot discord :,état des lieux et tests,front
2024-09-02 15:36:56.350000+00:00,jeremyjuppet,bot discord :,réalisation de document : détail de chaque page du projet,front
2024-09-02 15:36:56.350000+00:00,jeremyjuppet,bot discord :,rédaction des questions à poser pour la suite du projet,front
2024-08-29 06:36:10.458000+00:00,julienc.,du 28/08 allyos,,back
2024-08-29 06:36:10.458000+00:00,julienc.,bot discord,avancement du projet.,database
2024-08-29 06:36:10.458000+00:00,julienc.,bot discord,rédaction d'un guide pas à pas.,front
2024-08-29 06:36:10.458000+00:00,julienc.,bot discord,tests de divers modèles open source.,database
2024-08-29 06:36:10.458000+00:00,julienc.,neofid,mail de réponse envoyé à super u  sisteron et émilie de la cci.,back
2024-08-29 06:36:10.458000+00:00,julienc.,neofid,réception de la réponse de super u : action en cours avec sa cliente.,back
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,finalisation du crud pour les machines,back
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,travail sur le menu déroulant des filtres des produits commerciaux,front
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,api :,back
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,travail sur les produits sources,front
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,installation du projet sur la vm debian d'allios :,front
2024-08-14 15:52:08.817000+00:00,jeremyjuppet,-,"après toutes ces péripéties, les conteneurs fonctionnent désormais sur la vm.",general
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,finalisation du crud pour les logiciels,back
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,"création des modèles pour unitereponse, uniteonce, et machine",front
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,création et affichage de la liste des machines - api :,front
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,finalisation de la route des produits commerciaux avec filtres installation du projet sur la vm debian d'allios :,front
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,installation de docker et docker compose.,database
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,problèmes de connexion lors des mises à jour des conteneurs et des installations de dépendances.,back
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,"modification des paramètres dns et tests avec diverses images, mais les erreurs persistent.",back
2024-08-13 16:09:21.930000+00:00,jeremyjuppet,-,"vérification des règles réseau, je suspecte un blocage par pare-feu ou une mauvaise configuration du proxy.",database
2024-08-12 15:59:13.153000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-12 15:59:13.153000+00:00,jeremyjuppet,-,"création du modèle pour le type de logiciel, travaille sur la création, la suppression et la modification (pas encore finalisé)",front
2024-08-12 15:59:13.153000+00:00,jeremyjuppet,-,api :,back
2024-08-12 15:59:13.153000+00:00,jeremyjuppet,-,travail sur la liste des produits commerciaux avec de nombreux filtres (pas tout à fait terminé),front
2024-08-12 15:59:13.153000+00:00,jeremyjuppet,-,"contact avec daniel et jordan : j'ai obtenu les accès à la vm, et je devrais essayer de faire l'installation demain.",database
2024-08-09 15:33:16.190000+00:00,julienc.,update and delete opérations :,noms de substitution des colorants,back
2024-08-09 15:33:16.190000+00:00,julienc.,update and delete opérations :,règles de substitution des colorants,general
2024-08-09 15:33:16.190000+00:00,julienc.,update and delete opérations :,conditionnements,general
2024-08-09 15:33:16.190000+00:00,julienc.,update and delete opérations :,familles de colorants,general
2024-08-09 15:33:16.190000+00:00,julienc.,update and delete opérations :,familles de remarques 2.,report
2024-08-09 15:33:16.190000+00:00,julienc.,nouvelles fonctionnalités :,développement d'une nouvelle page dédiée à la gestion des magasins réseau.,front
2024-08-09 15:33:16.190000+00:00,julienc.,nouvelles fonctionnalités :,création de la fonction toggle pour le changement de réseau,front
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,suppression des colorants,back
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,"modification, suppression, système de colorants",report
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,création d'une classe de source de données dynamique pour les système de colorants - api :   - ajout de vérifications et d'exceptions dédiées avant les suppressions projet tribuneo :,front
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,réunion téléphonique avec judi et émilie pour trouver une solution à l'annulation d'un coupon,general
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,invalidation du coupon en question,front
2024-08-08 15:46:26.357000+00:00,jeremyjuppet,-,la gestion comptable de ce sujet sera effectuée à la rentrée,database
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,création d'une classe dynamique pour datasource pour toutes les vues,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,création de cellules dynamiques pour les actions et les données,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,modification des colorants,back
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,modification de l'ui des boîtes de dialogue,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,travail sur la page magasin/réseau,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,,back
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,vérification avant suppression pour bases et règles de substitution de colorant,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,refonte de la route pour afficher les magasins et leurs réseaux commerciaux,front
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,nettoyage des routes inutiles,database
2024-08-07 15:32:05.637000+00:00,jeremyjuppet,-,création d'un nouveau type d'exception : inuse (code http 423),front
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,-,modification et suppression pour base,database
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,-,api :,back
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,-,modification et suppression pour user,back
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,-,"création, modification et suppression pour machine",front
2024-08-06 15:40:01.538000+00:00,jeremyjuppet,-,travail sur la suppression des règles de substitution de colorant,back
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,recensement des tâches restantes à faire côté front,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,finalisation de la liste magasin/utilisateur,database
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,page bases : création et liste,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,mise en place des filtres et simplification du widget pour les appliquer,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,corrections des modèles,database
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,début de la page magasin/réseau,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,,back
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,correction de la création d'utilisateur/magasin,front
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,ajout de toutes les liaisons sur le modèle machine,general
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,crud des unités de réponse,back
2024-08-05 15:34:32.150000+00:00,jeremyjuppet,-,nouveaux ajouts sur la gestion des erreurs/exceptions,front
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,-,affichage de la liste de magasin/utilisateur (reste à finaliser le dialogue pour afficher tous les détails),general
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,-,api :,back
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,-,"crud : base, unitonce",back
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,-,ajout d'exceptions plus détaillées avec des messages d'erreur appropriés école dharti :,report
2024-08-02 15:44:10.780000+00:00,jeremyjuppet,-,envoi d'un document détaillant nos projets et nos idées de projets pour dharti,database
2024-08-01 15:43:01.487000+00:00,jeremyjuppet,projet allios :,frontend : travail sur la création des modèles pour correspondre au mieux aux réponses de l'api - api :,front
2024-08-01 15:43:01.487000+00:00,jeremyjuppet,projet allios :,"création de fiches trello ""état d'avancement"" :     - pour noter les crud complets restant à développer     - pour les crud où il manque certaines routes",front
2024-08-01 15:43:01.487000+00:00,jeremyjuppet,projet allios :,travail sur les crud réunion école dharti :,general
2024-08-01 15:43:01.487000+00:00,jeremyjuppet,projet allios :,"rédaction d'un document à transmettre au professeur pour le tenir informé des projets de neofid, avec une proposition de projets correspondant à la formation de dharti et pouvant être ""intéressants"" pour neofid",database
2024-08-01 15:43:01.487000+00:00,jeremyjuppet,projet allios :,explication du déroulement de la soutenance orale de fin de formation et de la période à laquelle elle la passera (normalement été 2025),general
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,création d'un widget pour toutes les validations,front
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,mise à jour des magasins,report
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,création d'un widget pour le dialogue de progression,front
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,api :,back
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,correction de tous les problèmes signalés sur trello,report
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,crud pour les teintes et les types de logiciels,back
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,ajout de chargement de sous-modèles sur certaines routes (relations),back
2024-07-31 15:38:41.630000+00:00,jeremyjuppet,-,ajout de restrictions par rôle utilisateur sur certaines routes,front
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,"mise à jour des modèles, usecases et repositories pour machine, typeexport, reseaux, colorant system",front
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,travail en cours sur le dialogue de mise à jour des magasins (non terminé),report
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,déploiement :,general
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,restauration d'un snapshot de la vm,back
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,installation de docker et docker compose,database
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,déploiement du projet teintexpress sur la vm,database
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,construction des images,database
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,lancement des conteneurs et test de l'api,back
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,rédaction d'un tutoriel avec toutes les commandes utilisées,general
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,api :,back
2024-07-30 15:54:47.485000+00:00,jeremyjuppet,-,correction d'erreurs rencontrées lors du développement du frontend,front
2024-07-29 16:09:36.979000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-29 16:09:36.979000+00:00,jeremyjuppet,-,"création pour les entités user, software, packaging",front
2024-07-29 16:09:36.979000+00:00,jeremyjuppet,-,modifications du dockerfile de l'api :,back
2024-07-29 16:09:36.979000+00:00,jeremyjuppet,-,les conteneurs docker fonctionnent sur la vm debian 12.,database
2024-07-29 16:09:36.979000+00:00,jeremyjuppet,-,"j'arrive à contacter l'api, qui est sur un conteneur lui-même sur la vm, depuis mon pc.",front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,création d'un widget de dialogue de création dynamique,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,finalisation de la création pour :,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,colorant,back
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,famille de colorants,general
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,nom de colorant,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,système de colorant,database
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,remarque,back
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,règles de colorant,general
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,abandon de la création de vm avec vagrant en raison de problèmes de version,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,création manuelle d'une vm et création d'un snapshot,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,"installation de docker et docker compose, mais problème lors de la création des images (dépendances de php pour l'image de l'api, comme sur la vm d'allios) projet neofid",front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,caramax :,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,"correction d'un problème de recherche de consommateur avec une douchette, problème rencontré chez dessange",back
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,création des fiches consommateurs qu'elle n'avait pas pu créer,front
2024-07-26 15:31:37.503000+00:00,jeremyjuppet,frontend :,bascule sur d.neofid avec le thème caramax (pour l'instant seulement dessange),front
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,-,affichage des listes :     - remarques prédéfinies,front
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,-,règles de substitution,general
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,-,logiciels,database
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,-,tentative de création d'une vm avec docker et docker compose pour préparer l'installation neofid studios :,front
2024-07-24 15:37:17.166000+00:00,jeremyjuppet,-,correction des factures et compréhension du problème rencontré : ne pas mettre d'apostrophe dans les libellés d'article,back
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,-,affichage des listes :     - famille de colorant,report
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,-,système de substitution de colorant     - nom de substitution de colorant     -,back
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,conditionnement,api :,back
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,conditionnement,ajout de vérifications avant suppression sur plusieurs modèles,front
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,-,crud des logiciels,back
2024-07-23 15:34:47.787000+00:00,jeremyjuppet,projet neofid :,récupération des informations pour la facturation des sms de fasthotel (sms de création de compte),front
2024-07-22 15:27:41.656000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-07-22 15:27:41.656000+00:00,jeremyjuppet,-,modification du code sur la page colorant selon les instructions de julien - api :,front
2024-07-22 15:27:41.656000+00:00,jeremyjuppet,-,mise au point générale et état des lieux (voir tableur : https://docs.google.com/spreadsheets/d/16p13pwddm52fiehlxwhxrk5c_hpsuxumhu7xycdew9i/edit?usp=sharing),front
2024-07-22 15:27:41.656000+00:00,jeremyjuppet,-,correction des bugs rencontrés lors des tests/état des lieux,front
2024-07-19 15:29:12.202000+00:00,jeremyjuppet,projet allios :,finalisation des crud pour les modèles suivants :,front
2024-07-19 15:29:12.202000+00:00,jeremyjuppet,-,colorant,back
2024-07-19 15:29:12.202000+00:00,jeremyjuppet,-,système de substitution de colorant,back
2024-07-19 15:29:12.202000+00:00,jeremyjuppet,-,nom de substitution de colorant,back
2024-07-19 15:29:12.202000+00:00,jeremyjuppet,-,règle de substitution de colorant  - correction de plusieurs problèmes sur des routes existantes,back
2024-07-18 15:33:44.933000+00:00,jeremyjuppet,projet allios :,gestion des erreurs pour les routes non allouées.,database
2024-07-18 15:33:44.933000+00:00,jeremyjuppet,projet allios :,correction de la création des utilisateurs magasin avec la création d'un magasin temporaire.,front
2024-07-18 15:33:44.933000+00:00,jeremyjuppet,ce magasin sera modifié après la création de son utilisateur.,travail sur le crud des colorants et des familles de colorants.,back
2024-07-18 15:33:44.933000+00:00,jeremyjuppet,projet neofid :,campagne sms pour régusse vernouillet afin d'annoncer leurs congés annuels.,front
2024-07-16 15:28:14.294000+00:00,jeremyjuppet,projet allios :,retravail de la gestion des erreurs de l'api pour mieux séparer le code et améliorer sa lisibilité.,front
2024-07-16 15:28:14.294000+00:00,jeremyjuppet,projet allios :,poursuite du développement des routes de crud pour les magasins et les machines.,front
2024-07-16 15:28:14.294000+00:00,jeremyjuppet,projet neofid :,"travail sur l'image du nouveau logo de fasthotel et mise en place dans le thème ""fasthotel"".",back
2024-07-16 15:28:14.294000+00:00,jeremyjuppet,projet neofid :,"le nouveau logo est en place sur neofid, mais je ne l'ai pas intégré sur notre page (consultation de points/bons et création de compte) liée à leur site internet, leur site n'a actuellement pas le nouveau logo.",front
2024-07-15 15:40:17.555000+00:00,jeremyjuppet,projet allios :,reprise en main du projet api,back
2024-07-15 15:40:17.555000+00:00,jeremyjuppet,projet allios :,correction des erreurs et des remarques faites pendant mes congés,report
2024-07-15 15:40:17.555000+00:00,jeremyjuppet,projet allios :,,back
2024-07-12 15:35:17.278000+00:00,julienc.,projets et tâches réunion avec la cci du 05 :,participation à la réunion avec la chambre de commerce et d'industrie.,general
2024-07-12 15:35:17.278000+00:00,julienc.,page machine:*,travail en cours sur la page machine.,front
2024-07-12 15:35:17.278000+00:00,julienc.,page machine:*,intégration des nouvelles fonctionnalités et ajustements selon les spécifications d'allios.,front
2024-07-12 15:35:17.278000+00:00,julienc.,page machine:*,j'ai laissé quelques tickets sur trello au sujet de quelques soucis urgence etna :,report
2024-07-12 15:35:17.278000+00:00,julienc.,page machine:*,problème sur un projet qui a demandé mon attention,front
2024-07-10 15:32:45.238000+00:00,julienc.,allios : page des opérateurs:,travail sur la partie repository pour qu'elle soit complètement fonctionnelle avec la nouvelle api.,back
2024-07-10 15:32:45.238000+00:00,julienc.,allios : page des opérateurs:,finalisation des fonctionnalités et tests.,report
2024-07-10 15:32:45.238000+00:00,julienc.,page des réseaux commerciaux :,implémentation complète des fonctionnalités crud.,back
2024-07-10 15:32:45.238000+00:00,julienc.,page des réseaux commerciaux :,travail sur le repository pour garantir la compatibilité avec les nouvelles fonctionnalités.,back
2024-07-08 15:40:49.253000+00:00,julienc.,page des demandes :,finalisation des diverses requêtes.,database
2024-07-08 15:40:49.253000+00:00,julienc.,page des demandes :,correction des petits pépins remontés par allios lors de la réunion.,general
2024-07-08 15:40:49.253000+00:00,julienc.,2.page opérateur :,intégration des nouveaux widgets.,front
2024-07-08 15:40:49.253000+00:00,julienc.,2.page opérateur :,correction d'un souci lié à la différence de colonnes entre une page avec beaucoup de colonnes et une page avec très peu de colonnes.,front
2024-07-08 15:40:49.253000+00:00,julienc.,tribuneo,sortir les transactions du 2nd trimestre.,report
2024-07-04 15:38:13.134000+00:00,jeremyjuppet,projet allios :,api :,back
2024-07-04 15:38:13.134000+00:00,jeremyjuppet,projet allios :,crud pour les remarques prédéfinies,back
2024-07-04 15:38:13.134000+00:00,jeremyjuppet,projet allios :,travail sur le crud des familles de colorant,back
2024-07-04 15:38:13.134000+00:00,jeremyjuppet,projet allios :,réunion/point,general
2024-07-03 15:30:48.043000+00:00,jeremyjuppet,projet allios :,api : travail sur les associations des magasins aux réseaux :,front
2024-07-03 15:30:48.043000+00:00,jeremyjuppet,projet allios :,liste en fonction des machines sélectionnées,database
2024-07-03 15:30:48.043000+00:00,jeremyjuppet,projet allios :,création ou suppression des associations magasin/réseau,front
2024-07-03 15:30:48.043000+00:00,jeremyjuppet,projet allios :,frontend : refactorisation du code et mise en place des nouveaux widgets sur la page des demandes,front
2024-07-02 15:30:28.549000+00:00,jeremyjuppet,projet allios :,"api : travail sur les associations des magasins aux réseaux, sélection via leur machine",front
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,projet tribuneo :,"exploration des problèmes rencontrés par l'écomusée et m. klein, non concluante.",report
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,projet tribuneo :,ajout de logs pour chaque requête de transaction afin d'obtenir un maximum d'informations pour les futurs éventuels problèmes.,database
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,allios :,tests et utilisation de l'outil sourcetree.,report
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,allios :,"important travail de fusion (""merge"") du travail de l'équipe.",front
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,allios :,refactorisation du code sur le frontend.,front
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,allios :,travail sur l'api :,back
2024-07-01 16:40:00.704000+00:00,jeremyjuppet,allios :,crud complet des thèmes,back
2024-06-27 15:57:33.360000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-27 15:57:33.360000+00:00,jeremyjuppet,-,création d'utilisateur et récupération d'utilisateur par rôle terminées,front
2024-06-27 15:57:33.360000+00:00,jeremyjuppet,-,api :,back
2024-06-27 15:57:33.360000+00:00,jeremyjuppet,-,révision de la création d'utilisateur,front
2024-06-27 15:57:33.360000+00:00,jeremyjuppet,-,création des routes pour les thèmes et les magasins,front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,projet allios :,frontend :,front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,-,création du crud des conditionnements,front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,-,"travail sur la maintenabilité et compartimentation du code, création de widgets.",front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,-,api :,back
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,-,correction sur la création et modification des conditionnements,front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,-,"travail sur les routes des machines, système de substitution de couleur, type export pour la création d'un magasin.",front
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,projet tribuneo :,dépannage de thomas pour l'écomusée de l'olivier (volx) projet neofid :,database
2024-06-26 15:36:25.007000+00:00,jeremyjuppet,projet tribuneo :,renouvellement des certificats ssl,back
